Year,Month,Date,pr,prpercnt,hurs,spei12,tas,tasmin,tasmax,cdd,cwd,sd
2012,8,2012-08-16,252.35315,121.346886,81.83216,-0.23287828,27.106577,24.4327,29.780462,0.7160305435305324,30.081082251082247,30.92718855218854
2012,9,2012-09-16,192.82954,85.70504,80.99027,-0.2552438,27.473883,24.629974,30.31779,1.6979870129870023,23.841924001923996,29.988888888888887
2012,10,2012-10-16,317.06155,112.625206,82.458824,-0.18065457,27.218142,24.589338,29.846947,0.2181000481000463,29.85870971620971,30.97650793650793
2012,11,2012-11-16,282.4269,94.24143,82.453896,-0.1402183,27.053225,24.475939,29.63051,0.28257335257334487,29.889514189514177,29.965396825396816
2012,12,2012-12-16,383.77817,126.06649,83.7253,-0.06914728,26.654303,24.353014,28.955591,0.6325084175084144,29.74285714285714,30.77465728715728
2013,1,2013-01-16,295.76767,122.74111,82.96466,0.13202092,26.218214,23.913513,28.522917,2.3837722462722453,22.832858345358332,30.715026455026447
2013,2,2013-02-16,230.1822,140.33247,83.31883,0.5320423,26.328821,23.98356,28.674082,2.2657611832611804,23.603769841269838,27.854682539682532
2013,3,2013-03-16,276.25415,162.38434,83.4033,0.9950895,26.466978,24.043573,28.890375,1.358445165945162,26.756196488696478,30.788060365560362
2013,4,2013-04-16,228.24529,127.59408,82.26039,1.1154574,27.058702,24.434813,29.682592,1.7307046657046528,27.840945165945165,29.936559644059642
2013,5,2013-05-16,228.81593,107.73409,82.23709,1.1182716,27.337395,24.628912,30.045881,0.8361123136123032,28.092469937469932,30.976388888888888
2013,6,2013-06-16,157.01863,89.28359,80.816216,1.22266,27.217669,24.398415,30.03692,3.3753607503607403,26.781161616161608,29.966666666666665
2013,7,2013-07-16,173.57664,96.99512,81.18212,0.99760437,26.76639,24.010735,29.522049,3.7934523809523726,21.130746753246747,30.925
2013,8,2013-08-16,235.4657,115.77158,82.53934,0.9685195,26.809614,24.222334,29.396898,0.47644540644539357,28.94945767195766,30.913583453583446
2013,9,2013-09-16,227.74803,102.031555,82.29542,1.1152172,26.643335,23.982416,29.304255,0.36461038961038195,29.06238095238095,29.941150793650788
2013,10,2013-10-16,286.7391,101.91782,83.368996,1.0584085,26.607803,24.04867,29.166939,0.11468253968253472,30.795833333333334,30.929166666666667
2013,11,2013-11-16,300.74292,97.39514,83.535835,1.1354362,26.332535,23.835775,28.829292,0.11571428571428241,29.91746031746031,29.874892977392975
2013,12,2013-12-16,378.1694,123.669914,84.887695,1.1800896,26.138376,23.83521,28.44155,0.20142857142856482,30.613888888888887,30.781071428571423
2014,1,2014-01-16,193.32843,81.50352,81.83362,0.87309545,25.896072,23.455704,28.336447,4.8517364117364,13.412408609908601,30.741785714285705
2014,2,2014-02-16,233.4742,131.10393,83.15693,0.8777881,25.947718,23.568804,28.326632,2.0012301587301504,23.03297619047618,27.714264069264065
2014,3,2014-03-16,183.73335,90.94379,81.9351,0.50797576,26.511269,24.016151,29.006386,3.6982503607503587,23.701547619047616,30.87662698412698
2014,4,2014-04-16,165.33372,84.614006,81.563774,0.30104208,27.282377,24.551996,30.012756,3.334510582010579,22.204897787397776,29.97361111111111
2014,5,2014-05-16,208.89073,96.701836,82.206085,0.22569527,27.31835,24.6407,29.995996,1.4853787878787847,28.637057479557477,30.959722222222222
2014,6,2014-06-16,151.46236,85.56518,81.53864,0.21488273,27.309237,24.492884,30.125587,3.696741221741215,18.428534151034146,29.958333333333332
2014,7,2014-07-16,179.63283,102.78998,81.68052,0.22649443,27.006899,24.259262,29.754538,1.2401370851370832,22.412385762385753,30.956944444444446
2014,8,2014-08-16,144.00706,71.18386,80.64051,-0.09764767,27.109505,24.231607,29.987402,3.4281228956228937,20.640640933140926,30.97361111111111
2014,9,2014-09-16,234.63692,104.56879,81.94535,-0.06591495,26.904785,24.148108,29.661467,1.129371091871088,25.00694925444925,29.946043771043765
2014,10,2014-10-16,330.50797,117.47343,83.63107,0.05772392,26.573317,23.97178,29.174849,0.19772727272726853,30.81764309764309,30.918928571428566
2014,11,2014-11-16,309.68283,100.29766,83.66036,0.08328575,26.416483,23.959879,28.873083,0.6347619047618981,29.85424603174603,29.843152958152952
2014,12,2014-12-16,259.93298,82.622826,83.16422,-0.3317919,25.872675,23.49936,28.245985,1.5646476671476621,30.20130952380951,30.772279942279944
